player_id,monthly_spend,monthly_sessions,segment
7604,2.98,5,minnow
7605,0.31,14,minnow
7606,2.17,9,minnow
7607,3.16,13,minnow
7608,3.99,8,minnow
7609,1.62,4,minnow
7610,7.46,8,minnow
7611,0.25,5,minnow
7612,6.46,8,minnow
7613,58.47,27,dolphin
7614,1.26,7,minnow
7615,3.64,7,minnow
7616,2.24,10,minnow
7617,2.3,12,minnow
7618,0.64,11,minnow
7619,80.36,26,dolphin
7620,6.15,7,minnow
7621,1.14,7,minnow
7622,0.95,4,minnow
7623,3.66,14,minnow
7624,0.1,8,minnow
7625,17.89,11,minnow
7626,1.46,7,minnow
7627,6.18,13,minnow
7628,6.67,5,minnow
7629,15.56,7,minnow
7630,7.3,11,minnow
7631,10.9,8,minnow
7632,16.95,7,minnow
7633,1.96,10,minnow
7634,103.77,21,dolphin
7635,5.84,6,minnow
7636,3.17,5,minnow
7637,0.86,6,minnow
7638,2.38,7,minnow
7639,6.32,12,minnow
7640,3.87,8,minnow
7641,61.8,31,dolphin
7642,1.78,8,minnow
7643,9.84,7,minnow
7644,0.55,5,minnow
7645,109.19,28,dolphin
7646,0.49,9,minnow
7647,91.73,27,dolphin
7648,2.67,10,minnow
7649,0.09,7,minnow
7650,28.88,25,dolphin
7651,3.79,8,minnow
7652,1.61,10,minnow
7653,9.27,7,minnow
7654,9.61,6,minnow
7655,6.45,9,minnow
7656,20.41,5,minnow
7657,4.97,8,minnow
7658,9.39,11,minnow
7659,1.44,6,minnow
7660,11.3,6,minnow
7661,1.45,6,minnow
7662,0.55,7,minnow
7663,2.39,7,minnow
7664,2.14,5,minnow
7665,14.65,6,minnow
7666,0.32,5,minnow
7667,19.1,10,minnow
7668,1.23,4,minnow
7669,0.06,9,minnow
7670,0.48,6,minnow
7671,2.03,14,minnow
7672,6.76,10,minnow
7673,2.68,3,minnow
7674,0.48,13,minnow
7675,0.96,7,minnow
7676,0.49,7,minnow
7677,5.02,7,minnow
7678,2.87,8,minnow
7679,8.86,6,minnow
7680,0.2,6,minnow
7681,1.41,5,minnow
7682,85.29,29,dolphin
7683,9.26,9,minnow
7684,2.07,9,minnow
7685,0.68,4,minnow
7686,19.54,7,minnow
7687,38.56,23,dolphin
7688,0.53,9,minnow
7689,0.61,3,minnow
7690,5.19,5,minnow
7691,6.02,9,minnow
7692,7.19,11,minnow
7693,63.4,23,dolphin
7694,0.7,10,minnow
7695,3.54,8,minnow
7696,10.53,8,minnow
7697,10.35,6,minnow
7698,1.18,16,minnow
7699,1.25,5,minnow
7700,1.59,9,minnow
7701,50.68,20,dolphin
7702,0.69,6,minnow
7703,1.98,3,minnow
7704,11.48,12,minnow
7705,0.58,8,minnow
7706,5.02,5,minnow
7707,0.16,7,minnow
7708,4.52,9,minnow
7709,3.61,5,minnow
7710,4.31,7,minnow
7711,0.83,11,minnow
7712,4.78,7,minnow
7713,3.12,9,minnow
7714,26.54,27,dolphin
7715,9.21,9,minnow
7716,0.33,6,minnow
7717,0.88,2,minnow
7718,1.24,10,minnow
7719,4.43,8,minnow
7720,2.53,11,minnow
7721,2.52,14,minnow
7722,301.38,59,whale
7723,1.46,8,minnow
7724,30.73,24,dolphin
7725,2.62,9,minnow
7726,0.1,9,minnow
7727,4.51,5,minnow
7728,19.9,8,minnow
7729,9.15,3,minnow
7730,5.0,2,minnow
7731,3.45,7,minnow
7732,1.5,7,minnow
7733,13.93,9,minnow
7734,1.66,9,minnow
7735,1.19,12,minnow
7736,6.4,9,minnow
7737,2.05,8,minnow
7738,25.77,21,dolphin
7739,7.01,7,minnow
7740,0.96,10,minnow
7741,0.53,7,minnow
7742,1.33,9,minnow
7743,139.87,43,whale
7744,2.27,10,minnow
7745,11.17,10,minnow
7746,0.41,9,minnow
7747,0.59,9,minnow
7748,2.46,9,minnow
7749,50.49,19,dolphin
7750,0.42,9,minnow
7751,1.21,9,minnow
7752,14.05,9,minnow
7753,42.44,19,dolphin
7754,6.68,10,minnow
7755,9.79,8,minnow
7756,0.79,6,minnow
7757,0.4,3,minnow
7758,0.53,6,minnow
7759,0.82,11,minnow
7760,4.76,8,minnow
7761,0.47,8,minnow
7762,4.96,10,minnow
7763,2.01,9,minnow
7764,1.35,12,minnow
7765,13.68,10,minnow
7766,0.72,7,minnow
7767,33.02,28,dolphin
7768,12.55,8,minnow
7769,0.68,4,minnow
7770,22.73,8,minnow
7771,0.56,14,minnow
7772,26.28,25,dolphin
7773,5.66,3,minnow
7774,0.27,7,minnow
7775,0.42,10,minnow
7776,1.74,7,minnow
7777,13.31,5,minnow
7778,2.53,6,minnow
7779,2.43,8,minnow
7780,3.54,6,minnow
7781,0.14,7,minnow
7782,12.41,10,minnow
7783,28.32,30,dolphin
7784,11.74,4,minnow
7785,1.69,9,minnow
7786,0.81,7,minnow
7787,0.59,9,minnow
7788,0.54,3,minnow
7789,124.37,36,dolphin
7790,2.93,6,minnow
7791,14.12,7,minnow
7792,12.93,6,minnow
7793,4.17,8,minnow
7794,0.75,6,minnow
7795,7.61,11,minnow
7796,0.59,7,minnow
7797,8.7,10,minnow
7798,0.63,8,minnow
7799,1.65,5,minnow
7800,1.65,8,minnow
7801,31.13,18,dolphin
7802,0.07,3,minnow
7803,138.28,55,whale
7804,0.91,10,minnow
7805,2.73,8,minnow
7806,6.43,9,minnow
7807,5.61,12,minnow
7808,12.8,8,minnow
7809,8.82,9,minnow
7810,86.42,25,dolphin
7811,10.7,7,minnow
7812,2.75,8,minnow
7813,1.37,4,minnow
7814,1.31,8,minnow
7815,26.29,25,dolphin
7816,55.05,28,dolphin
7817,16.55,13,minnow
7818,0.02,5,minnow
7819,0.09,7,minnow
7820,3.28,6,minnow
7821,2.54,11,minnow
7822,3.43,16,minnow
7823,24.6,3,minnow
7824,22.71,9,minnow
7825,4.39,8,minnow
7826,0.29,8,minnow
7827,0.46,11,minnow
7828,3.7,10,minnow
7829,6.47,8,minnow
7830,0.47,10,minnow
7831,9.55,13,minnow
7832,0.2,10,minnow
7833,0.05,11,minnow
7834,0.82,5,minnow
7835,29.87,29,dolphin
7836,37.93,22,dolphin
7837,0.26,6,minnow
7838,0.29,9,minnow
7839,11.22,14,minnow
7840,1.64,6,minnow
7841,29.55,20,dolphin
7842,10.93,10,minnow
7843,14.39,6,minnow
7844,0.89,4,minnow
7845,6.75,6,minnow
7846,83.61,15,dolphin
7847,4.17,9,minnow
7848,3.09,4,minnow
7849,1.65,9,minnow
7850,0.26,10,minnow
7851,0.57,13,minnow
7852,0.8,5,minnow
7853,0.24,9,minnow
7854,0.28,5,minnow
7855,0.07,9,minnow
7856,0.95,5,minnow
7857,9.78,8,minnow
7858,2.0,8,minnow
7859,2.02,8,minnow
7860,11.32,8,minnow
7861,49.52,19,dolphin
7862,126.13,22,dolphin
7863,4.18,7,minnow
7864,2.12,10,minnow
7865,1.71,4,minnow
7866,8.55,3,minnow
7867,2.59,6,minnow
7868,2.6,10,minnow
7869,2.89,9,minnow
7870,0.74,11,minnow
7871,0.08,6,minnow
7872,1.14,6,minnow
7873,34.19,25,dolphin
7874,31.71,20,dolphin
7875,14.93,10,minnow
7876,1.51,8,minnow
7877,0.94,10,minnow
7878,44.67,17,dolphin
7879,0.59,7,minnow
7880,3.54,9,minnow
7881,49.56,27,dolphin
7882,4.05,5,minnow
7883,2.08,6,minnow
7884,21.24,5,minnow
7885,3.73,10,minnow
7886,4.54,3,minnow
7887,37.47,24,dolphin
7888,0.06,8,minnow
7889,5.9,8,minnow
7890,0.97,12,minnow
7891,2.38,8,minnow
7892,3.98,6,minnow
7893,1.13,10,minnow
7894,4.79,12,minnow
7895,6.15,10,minnow
7896,4.6,9,minnow
7897,3.97,8,minnow
7898,2.75,15,minnow
7899,2.84,4,minnow
7900,3.77,5,minnow
7901,0.74,4,minnow
7902,25.33,32,dolphin
7903,2.87,7,minnow
7904,1.74,2,minnow
7905,6.25,8,minnow
7906,2.76,8,minnow
7907,24.24,9,minnow
7908,13.89,10,minnow
7909,3.85,4,minnow
7910,14.91,7,minnow
7911,4.84,10,minnow
7912,0.52,6,minnow
7913,13.79,9,minnow
7914,0.16,11,minnow
7915,0.01,8,minnow
7916,10.14,9,minnow
7917,6.75,12,minnow
7918,6.07,8,minnow
7919,30.67,21,dolphin
7920,3.19,4,minnow
7921,1.81,8,minnow
7922,11.88,10,minnow
7923,1.06,13,minnow
7924,2.27,7,minnow
7925,4.97,9,minnow
7926,5.65,4,minnow
7927,1.95,6,minnow
7928,1.51,8,minnow
7929,0.55,6,minnow
7930,0.94,10,minnow
7931,60.98,28,dolphin
7932,2.17,8,minnow
7933,4.49,10,minnow
7934,0.31,3,minnow
7935,200.56,56,whale
7936,0.84,12,minnow
7937,0.51,8,minnow
7938,3.01,14,minnow
7939,0.8,8,minnow
7940,5.95,9,minnow
7941,0.3,3,minnow
7942,20.48,11,minnow
7943,14.94,10,minnow
7944,2.75,6,minnow
7945,0.23,8,minnow
7946,0.91,14,minnow
7947,3.67,9,minnow
7948,0.48,9,minnow
7949,0.62,3,minnow
7950,17.79,8,minnow
7951,4.25,9,minnow
7952,4.04,5,minnow
7953,7.72,5,minnow
7954,2.55,14,minnow
7955,3.02,7,minnow
7956,6.89,9,minnow
7957,12.11,6,minnow
7958,7.37,6,minnow
7959,34.35,29,dolphin
7960,3.45,6,minnow
7961,0.38,7,minnow
7962,18.94,9,minnow
7963,2.24,7,minnow
7964,0.97,10,minnow
7965,10.38,4,minnow
7966,6.01,6,minnow
7967,0.43,12,minnow
7968,9.71,9,minnow
7969,66.61,33,dolphin
7970,5.57,10,minnow
7971,2.2,9,minnow
7972,0.23,3,minnow
7973,88.41,33,dolphin
7974,1.45,6,minnow
7975,0.35,5,minnow
7976,3.96,13,minnow
7977,16.66,6,minnow
7978,23.99,8,minnow
7979,1.13,6,minnow
7980,2.84,10,minnow
7981,3.32,11,minnow
7982,15.84,9,minnow
7983,8.57,11,minnow
7984,5.12,8,minnow
7985,14.35,7,minnow
7986,0.38,8,minnow
7987,6.51,9,minnow
7988,4.73,12,minnow
7989,3.06,10,minnow
7990,2.23,6,minnow
7991,4.12,6,minnow
7992,1.33,7,minnow
7993,260.78,42,whale
7994,29.21,26,dolphin
7995,19.08,7,minnow
7996,1.42,9,minnow
7997,0.72,6,minnow
7998,2.37,6,minnow
7999,3.99,9,minnow
8000,0.33,8,minnow
8001,7.16,8,minnow
8002,18.75,8,minnow
8003,0.09,8,minnow
8004,0.79,9,minnow
8005,23.68,8,minnow
8006,6.04,8,minnow
8007,0.83,12,minnow
8008,10.77,9,minnow
8009,1.28,3,minnow
8010,2.28,11,minnow
8011,0.54,12,minnow
8012,3.41,6,minnow
8013,16.93,9,minnow
8014,1.55,8,minnow
8015,9.33,7,minnow
8016,3.07,10,minnow
8017,18.66,4,minnow
8018,1.58,7,minnow
8019,39.97,29,dolphin
8020,9.88,5,minnow
8021,4.91,8,minnow
8022,5.2,6,minnow
8023,1.58,6,minnow
8024,1.42,6,minnow
8025,5.05,10,minnow
8026,0.49,7,minnow
8027,1.27,5,minnow
8028,0.74,6,minnow
8029,8.29,7,minnow
8030,8.49,9,minnow
8031,25.24,21,dolphin
8032,1.94,6,minnow
8033,0.91,9,minnow
8034,0.32,7,minnow
8035,5.12,7,minnow
8036,31.03,30,dolphin
8037,2.95,7,minnow
8038,3.46,9,minnow
8039,3.29,3,minnow
8040,4.98,10,minnow
8041,16.37,4,minnow
8042,71.57,29,dolphin
8043,7.37,10,minnow
8044,8.19,4,minnow
8045,2.26,8,minnow
8046,2.79,9,minnow
8047,2.73,7,minnow
8048,1.85,6,minnow
8049,4.07,4,minnow
8050,9.02,7,minnow
8051,3.68,11,minnow
8052,2.12,6,minnow
8053,4.06,6,minnow
8054,0.71,10,minnow
8055,12.01,11,minnow
8056,1.71,8,minnow
8057,0.52,5,minnow
8058,6.95,8,minnow
8059,7.52,5,minnow
8060,0.84,5,minnow
8061,9.0,8,minnow
8062,9.15,5,minnow
8063,78.24,23,dolphin
8064,2.28,7,minnow
8065,3.04,7,minnow
8066,1.26,12,minnow
8067,7.31,9,minnow
8068,3.3,8,minnow
8069,16.13,5,minnow
8070,1.66,4,minnow
8071,7.06,4,minnow
8072,2.27,5,minnow
8073,0.17,6,minnow
8074,9.07,4,minnow
8075,0.2,7,minnow
8076,2.57,7,minnow
8077,2.64,12,minnow
8078,3.28,5,minnow
8079,3.58,7,minnow
8080,3.53,10,minnow
8081,5.94,9,minnow
8082,2.79,6,minnow
8083,218.14,46,whale
8084,1.92,10,minnow
8085,0.47,4,minnow
8086,0.35,7,minnow
8087,9.52,8,minnow
8088,0.26,7,minnow
8089,0.48,8,minnow
8090,0.38,11,minnow
8091,6.9,6,minnow
8092,27.91,26,dolphin
8093,0.73,5,minnow
8094,6.52,8,minnow
8095,0.05,11,minnow
8096,1.01,8,minnow
8097,8.71,11,minnow
8098,2.01,3,minnow
8099,16.29,8,minnow
8100,0.09,5,minnow
8101,1.02,6,minnow
8102,6.85,3,minnow
8103,6.71,9,minnow
8104,7.59,3,minnow
8105,4.63,7,minnow
8106,0.53,9,minnow
8107,0.95,8,minnow
8108,135.13,39,whale
8109,0.44,6,minnow
8110,0.34,4,minnow
8111,9.85,11,minnow
8112,0.61,9,minnow
8113,58.41,27,dolphin
8114,263.78,31,whale
8115,2.26,5,minnow
8116,5.45,12,minnow
8117,0.18,7,minnow
8118,17.3,6,minnow
8119,0.09,10,minnow
8120,0.39,9,minnow
8121,4.01,10,minnow
8122,7.97,6,minnow
8123,0.31,11,minnow
8124,1.39,8,minnow
8125,0.23,6,minnow
8126,2.0,13,minnow
8127,0.92,8,minnow
8128,1.2,8,minnow
8129,9.41,6,minnow
8130,5.21,7,minnow
8131,8.15,5,minnow
8132,2.7,11,minnow
8133,10.46,11,minnow
8134,3.14,11,minnow
8135,1.51,9,minnow
8136,8.27,5,minnow
8137,1.69,9,minnow
8138,1.96,11,minnow
8139,18.34,5,minnow
8140,15.78,6,minnow
8141,2.06,7,minnow
8142,13.42,7,minnow
8143,0.43,8,minnow
8144,2.08,9,minnow
8145,1.0,15,minnow
8146,3.31,13,minnow
8147,10.75,9,minnow
8148,8.08,7,minnow
8149,6.5,9,minnow
8150,4.14,5,minnow
8151,2.57,16,minnow
8152,22.69,4,minnow
8153,0.28,4,minnow
8154,1.14,5,minnow
8155,6.41,7,minnow
8156,38.27,28,dolphin
8157,1.91,7,minnow
8158,2.19,6,minnow
8159,0.42,2,minnow
8160,1.4,6,minnow
8161,10.31,5,minnow
8162,41.55,23,dolphin
8163,2.08,3,minnow
8164,0.92,5,minnow
8165,3.71,9,minnow
8166,0.25,13,minnow
8167,23.97,5,minnow
8168,0.46,13,minnow
8169,5.49,4,minnow
8170,5.36,12,minnow
8171,9.06,11,minnow
8172,5.0,7,minnow
8173,3.33,14,minnow
8174,6.59,7,minnow
8175,12.62,8,minnow
8176,58.81,21,dolphin
8177,0.57,11,minnow
8178,0.18,5,minnow
8179,0.28,14,minnow
8180,0.18,12,minnow
8181,0.49,7,minnow
8182,0.4,4,minnow
8183,1.71,9,minnow
8184,13.04,10,minnow
8185,9.05,10,minnow
8186,1.23,10,minnow
8187,1.41,4,minnow
8188,82.87,23,dolphin
8189,8.6,8,minnow
8190,4.38,5,minnow
8191,4.03,11,minnow
8192,2.09,11,minnow
8193,81.86,29,dolphin
8194,2.45,10,minnow
8195,4.22,9,minnow
8196,0.24,6,minnow
8197,1.2,8,minnow
8198,1.38,14,minnow
8199,7.23,9,minnow
8200,0.96,9,minnow
8201,3.59,6,minnow
8202,1.26,13,minnow
8203,0.57,9,minnow
8204,0.53,8,minnow
8205,2.52,8,minnow
8206,3.92,9,minnow
8207,2.44,4,minnow
8208,0.88,6,minnow
8209,2.66,7,minnow
8210,1.98,5,minnow
8211,0.63,8,minnow
8212,3.79,5,minnow
8213,60.13,27,dolphin
8214,2.61,10,minnow
8215,0.32,13,minnow
8216,34.8,29,dolphin
8217,24.81,4,minnow
8218,32.85,24,dolphin
8219,3.1,4,minnow
8220,0.95,9,minnow
8221,0.8,7,minnow
8222,20.61,10,minnow
8223,43.35,27,dolphin
8224,0.76,8,minnow
8225,0.06,9,minnow
8226,3.23,7,minnow
8227,0.78,10,minnow
8228,1.07,9,minnow
8229,2.27,7,minnow
8230,6.4,10,minnow
8231,0.95,11,minnow
8232,4.13,10,minnow
8233,2.71,11,minnow
8234,0.08,3,minnow
8235,7.94,12,minnow
8236,1.61,8,minnow
8237,0.44,9,minnow
8238,1.04,11,minnow
8239,4.59,9,minnow
8240,3.58,14,minnow
8241,9.31,9,minnow
8242,6.68,9,minnow
8243,0.51,10,minnow
8244,0.03,8,minnow
8245,4.03,7,minnow
8246,9.11,4,minnow
8247,2.4,9,minnow
8248,9.55,5,minnow
8249,0.67,8,minnow
8250,1.91,7,minnow
8251,0.76,8,minnow
8252,10.13,7,minnow
8253,0.77,6,minnow
8254,89.64,23,dolphin
8255,1.49,9,minnow
8256,11.91,12,minnow
8257,1.52,7,minnow
8258,28.22,25,dolphin
8259,26.55,23,dolphin
8260,1.98,11,minnow
8261,5.15,3,minnow
8262,25.49,25,dolphin
8263,5.4,9,minnow
8264,0.76,6,minnow
8265,3.71,3,minnow
8266,1.0,6,minnow
8267,4.23,7,minnow
8268,0.94,7,minnow
8269,6.03,11,minnow
8270,0.19,8,minnow
8271,0.55,8,minnow
8272,0.93,10,minnow
8273,2.57,3,minnow
8274,0.3,5,minnow
8275,0.81,11,minnow
8276,11.53,12,minnow
8277,13.95,12,minnow
8278,0.06,8,minnow
8279,1.3,8,minnow
8280,25.53,21,dolphin
8281,6.16,7,minnow
8282,6.37,8,minnow
8283,8.19,10,minnow
8284,0.72,9,minnow
8285,4.68,9,minnow
8286,7.06,5,minnow
8287,3.94,9,minnow
8288,1.77,10,minnow
8289,3.07,10,minnow
8290,0.54,11,minnow
8291,8.87,7,minnow
8292,0.33,10,minnow
8293,0.9,11,minnow
8294,9.88,9,minnow
8295,5.28,6,minnow
8296,1.53,4,minnow
8297,0.21,8,minnow
8298,3.08,10,minnow
8299,1.21,11,minnow
8300,7.16,12,minnow
8301,1.45,15,minnow
8302,0.2,6,minnow
8303,0.36,10,minnow
8304,1.68,9,minnow
8305,3.95,11,minnow
8306,0.52,5,minnow
8307,0.99,10,minnow
8308,11.8,7,minnow
8309,19.6,8,minnow
8310,5.17,6,minnow
8311,2.1,10,minnow
8312,1.23,9,minnow
8313,7.87,9,minnow
8314,2.0,8,minnow
8315,14.47,5,minnow
8316,15.74,11,minnow
8317,6.4,7,minnow
8318,1.5,12,minnow
8319,1.69,11,minnow
8320,0.24,7,minnow
8321,3.05,12,minnow
8322,2.9,7,minnow
8323,0.37,5,minnow
8324,145.86,55,whale
8325,8.08,12,minnow
8326,0.87,9,minnow
8327,88.83,23,dolphin
8328,1.5,10,minnow
8329,12.54,8,minnow
8330,3.82,8,minnow
8331,1.59,5,minnow
8332,1.94,17,minnow
8333,33.07,25,dolphin
8334,13.49,4,minnow
8335,2.73,6,minnow
8336,0.12,5,minnow
8337,5.4,15,minnow
8338,0.45,7,minnow
8339,7.86,8,minnow
8340,1.06,5,minnow
8341,1.25,7,minnow
8342,1.2,12,minnow
8343,16.99,14,minnow
8344,0.2,8,minnow
8345,10.81,10,minnow
8346,5.74,8,minnow
8347,2.96,8,minnow
8348,1.62,11,minnow
8349,7.23,11,minnow
8350,1.64,13,minnow
8351,1.62,8,minnow
8352,3.68,7,minnow
8353,52.02,29,dolphin
8354,0.3,8,minnow
8355,7.4,13,minnow
8356,2.64,14,minnow
8357,2.33,9,minnow
8358,0.29,7,minnow
8359,0.2,9,minnow
8360,5.72,7,minnow
8361,0.44,8,minnow
8362,16.88,7,minnow
8363,0.65,2,minnow
8364,8.02,10,minnow
8365,1.32,10,minnow
8366,1.22,10,minnow
8367,0.77,11,minnow
8368,6.68,8,minnow
8369,10.43,9,minnow
8370,2.0,7,minnow
8371,8.55,5,minnow
8372,3.39,4,minnow
8373,0.39,10,minnow
8374,6.08,13,minnow
8375,2.05,5,minnow
8376,0.05,9,minnow
8377,1.78,10,minnow
8378,0.22,7,minnow
8379,0.46,5,minnow
8380,2.23,9,minnow
8381,2.94,10,minnow
8382,0.87,7,minnow
8383,7.72,7,minnow
8384,2.76,7,minnow
8385,1.68,7,minnow
8386,3.56,4,minnow
8387,22.83,7,minnow
8388,0.11,6,minnow
8389,26.56,35,dolphin
8390,1.24,5,minnow
8391,0.95,6,minnow
8392,1.74,3,minnow
8393,0.8,7,minnow
8394,0.63,14,minnow
8395,12.87,7,minnow
8396,4.29,10,minnow
8397,0.15,7,minnow
8398,9.76,8,minnow
8399,7.73,7,minnow
8400,0.31,7,minnow
8401,4.43,10,minnow
8402,8.96,9,minnow
8403,0.25,7,minnow
8404,5.24,12,minnow
8405,1.13,11,minnow
8406,7.91,2,minnow
8407,0.75,10,minnow
8408,17.59,10,minnow
8409,2.25,8,minnow
8410,1.24,5,minnow
8411,1.04,9,minnow
8412,13.44,12,minnow
8413,1.04,8,minnow
8414,18.11,12,minnow
8415,4.67,1,minnow
8416,0.36,7,minnow
8417,3.46,4,minnow
8418,3.58,5,minnow
8419,0.34,11,minnow
8420,3.36,10,minnow
8421,7.9,5,minnow
8422,20.19,5,minnow
8423,18.82,6,minnow
8424,151.78,42,whale
8425,3.32,9,minnow
8426,8.05,5,minnow
8427,1.26,10,minnow
8428,67.68,24,dolphin
8429,0.8,10,minnow
8430,62.98,26,dolphin
8431,51.29,20,dolphin
8432,0.95,8,minnow
8433,17.43,8,minnow
8434,6.89,6,minnow
8435,1.72,6,minnow
8436,2.67,9,minnow
8437,5.08,4,minnow
8438,5.91,9,minnow
8439,36.26,24,dolphin
8440,8.28,9,minnow
8441,0.97,7,minnow
8442,10.91,10,minnow
8443,0.2,3,minnow
8444,1.79,9,minnow
8445,2.09,10,minnow
8446,9.52,5,minnow
8447,56.45,27,dolphin
8448,4.7,10,minnow
8449,1.86,6,minnow
8450,1.09,2,minnow
8451,12.63,11,minnow
8452,2.43,7,minnow
8453,1.48,6,minnow
8454,15.21,12,minnow
8455,21.56,12,minnow
8456,0.72,10,minnow
8457,0.3,7,minnow
8458,2.84,9,minnow
8459,0.54,7,minnow
8460,0.43,8,minnow
8461,0.63,6,minnow
8462,17.72,10,minnow
8463,9.4,10,minnow
8464,169.35,34,whale
8465,1.19,5,minnow
8466,27.88,21,dolphin
8467,7.31,7,minnow
8468,1.36,7,minnow
8469,2.63,12,minnow
8470,1.35,8,minnow
8471,5.02,9,minnow
8472,16.1,4,minnow
8473,1.84,13,minnow
8474,12.9,6,minnow
8475,25.38,38,dolphin
8476,36.24,19,dolphin
8477,0.51,10,minnow
8478,3.07,6,minnow
8479,10.33,15,minnow
8480,0.58,6,minnow
8481,0.41,10,minnow
8482,3.18,8,minnow
8483,1.71,13,minnow
8484,2.52,10,minnow
8485,1.56,11,minnow
8486,105.2,22,dolphin
8487,1.59,3,minnow
8488,8.47,9,minnow
8489,7.61,8,minnow
8490,0.22,6,minnow
8491,34.67,29,dolphin
8492,9.04,4,minnow
8493,4.27,7,minnow
8494,18.03,7,minnow
8495,3.08,10,minnow
8496,13.61,7,minnow
8497,0.16,8,minnow
8498,12.28,7,minnow
8499,4.45,10,minnow
8500,4.57,13,minnow
8501,0.86,10,minnow
8502,2.34,3,minnow
8503,2.23,9,minnow
8504,0.54,14,minnow
8505,5.89,7,minnow
8506,41.14,32,dolphin
8507,0.34,8,minnow
8508,7.27,10,minnow
8509,1.69,3,minnow
8510,1.41,5,minnow
8511,3.74,5,minnow
8512,3.83,7,minnow
8513,4.46,6,minnow
8514,0.54,9,minnow
8515,18.99,10,minnow
8516,3.78,11,minnow
8517,8.59,7,minnow
8518,23.18,11,minnow
8519,0.15,8,minnow
8520,9.1,6,minnow
8521,2.55,3,minnow
8522,16.95,5,minnow
8523,0.92,10,minnow
8524,14.83,3,minnow
8525,0.61,7,minnow
8526,6.32,4,minnow
8527,5.23,5,minnow
8528,2.59,7,minnow
8529,0.64,7,minnow
8530,1.84,6,minnow
8531,14.54,14,minnow
8532,35.89,17,dolphin
8533,75.69,22,dolphin
8534,7.71,7,minnow
8535,4.96,12,minnow
8536,6.81,19,minnow
8537,72.65,26,dolphin
8538,7.64,14,minnow
8539,3.82,8,minnow
8540,2.14,8,minnow
8541,2.57,5,minnow
8542,6.16,6,minnow
8543,1.0,3,minnow
8544,1.22,5,minnow
8545,3.0,5,minnow
8546,1.61,7,minnow
8547,8.62,7,minnow
8548,9.76,3,minnow
8549,5.05,8,minnow
8550,7.27,8,minnow
8551,4.01,8,minnow
8552,0.01,10,minnow
8553,0.82,2,minnow
8554,10.3,7,minnow
8555,0.87,6,minnow
8556,13.05,7,minnow
8557,14.28,8,minnow
8558,2.17,3,minnow
8559,1.29,6,minnow
8560,3.37,9,minnow
8561,3.09,11,minnow
8562,9.05,8,minnow
8563,0.08,9,minnow
8564,1.03,12,minnow
8565,0.66,11,minnow
8566,0.06,8,minnow
8567,1.5,10,minnow
8568,0.3,8,minnow
8569,1.79,5,minnow
8570,1.52,9,minnow
8571,6.86,4,minnow
8572,2.22,9,minnow
8573,0.22,6,minnow
8574,5.78,7,minnow
8575,159.46,61,whale
8576,18.54,12,minnow
8577,9.84,8,minnow
8578,2.43,11,minnow
8579,1.51,3,minnow
8580,1.35,6,minnow
8581,4.88,6,minnow
8582,0.54,4,minnow
8583,4.72,13,minnow
8584,1.15,5,minnow
8585,0.21,10,minnow
8586,1.12,11,minnow
8587,24.58,10,minnow
8588,4.14,9,minnow
8589,0.01,7,minnow
8590,1.13,10,minnow
8591,14.09,6,minnow
8592,2.06,6,minnow
8593,7.68,6,minnow
8594,1.76,6,minnow
8595,4.46,12,minnow
8596,3.51,9,minnow
8597,1.18,9,minnow
8598,8.28,7,minnow
8599,38.49,26,dolphin
8600,6.14,7,minnow
8601,3.92,7,minnow
8602,0.86,9,minnow
8603,14.9,7,minnow
8604,1.47,10,minnow
8605,8.14,10,minnow
8606,11.23,12,minnow
8607,16.12,5,minnow
8608,16.61,9,minnow
8609,15.67,6,minnow
8610,0.44,11,minnow
8611,0.84,8,minnow
8612,0.37,13,minnow
8613,0.33,6,minnow
8614,38.11,21,dolphin
8615,0.69,11,minnow
8616,0.55,13,minnow
8617,3.04,9,minnow
8618,1.01,7,minnow
8619,123.85,19,dolphin
8620,2.14,6,minnow
8621,6.77,10,minnow
8622,0.95,13,minnow
8623,0.23,1,minnow
8624,1.03,8,minnow
8625,1.05,4,minnow
8626,1.04,9,minnow
8627,0.26,6,minnow
8628,4.13,7,minnow
8629,1.94,6,minnow
8630,0.28,6,minnow
8631,3.94,8,minnow
8632,11.24,5,minnow
8633,22.56,9,minnow
8634,0.07,11,minnow
8635,1.03,9,minnow
8636,0.37,6,minnow
8637,1.17,10,minnow
8638,30.62,26,dolphin
8639,1.04,5,minnow
8640,1.55,11,minnow
8641,0.88,9,minnow
8642,44.77,27,dolphin
8643,0.08,7,minnow
8644,1.36,6,minnow
8645,0.83,5,minnow
8646,0.21,7,minnow
8647,19.37,9,minnow
8648,0.19,9,minnow
8649,1.59,4,minnow
8650,2.93,4,minnow
8651,1.0,8,minnow
8652,0.21,12,minnow
8653,2.54,5,minnow
8654,0.98,10,minnow
8655,12.11,10,minnow
8656,7.58,9,minnow
8657,74.5,23,dolphin
8658,3.96,4,minnow
8659,8.52,4,minnow
8660,1.87,16,minnow
8661,51.36,28,dolphin
8662,3.38,3,minnow
8663,2.82,4,minnow
8664,7.88,6,minnow
8665,1.18,6,minnow
8666,1.49,9,minnow
8667,7.88,7,minnow
8668,10.71,11,minnow
8669,8.63,10,minnow
8670,2.92,6,minnow
8671,5.12,9,minnow
8672,15.44,11,minnow
