customer_id,signup_date,age,tenure_months,plan,support_tickets,last_login_days_ago,refund_after_churn,churned
C01423,2023-02-19,69.0,33.4,free,1,19,False,False
C01424,2020-05-11,68.0,30.6,free,3,23,False,False
C01425,2022-11-17,62.0,5.6,basic,1,16,False,False
C01426,2023-12-23,41.0,20.3,free,3,25,False,False
C01427,2021-02-07,34.0,6.6,free,0,9,False,False
C01428,2021-03-01,29.0,30.2,free,0,17,False,False
C01429,2022-07-05,69.0,46.8,free,0,6,False,False
C01430,2021-08-05,27.0,1.4,basic,0,15,False,False
C01431,2023-11-27,62.0,33.5,pro,0,22,False,False
C01432,2020-08-01,34.0,1.0,free,0,11,False,False
C01433,2020-10-30,34.0,0.3,basic,0,47,False,True
C01434,2021-09-27,32.0,10.9,pro,0,17,False,False
C01435,2021-11-30,64.0,1.7,pro,2,105,False,True
C01436,2021-11-09,73.0,104.2,free,1,29,False,False
C01437,2022-10-23,50.0,1.5,basic,0,0,False,False
C01438,2020-04-07,47.0,4.4,free,0,20,False,False
C01439,2023-12-24,39.0,24.8,free,1,2,False,False
C01440,2023-07-12,39.0,16.3,basic,1,7,False,False
C01441,2021-04-03,25.0,1.2,basic,1,8,False,False
C01442,2023-04-12,60.0,2.2,pro,0,8,False,False
C01443,2023-07-21,48.0,34.1,free,3,8,False,False
C01444,2023-09-30,62.0,0.4,free,1,20,False,False
C01445,2023-06-20,44.0,1.0,free,1,29,False,False
C01446,2022-07-21,27.0,25.7,free,1,11,False,False
C01447,2023-04-22,35.0,2.5,basic,0,24,False,False
C01448,2021-06-15,41.0,21.9,basic,0,21,False,False
C01449,2022-05-01,64.0,35.0,pro,2,1,False,False
C01450,2022-02-26,40.0,10.0,basic,1,2,False,False
C01451,2020-01-18,42.0,8.0,basic,1,1,False,False
C01452,2023-12-04,25.0,36.5,basic,0,8,False,False
C01453,2022-03-09,31.0,41.0,pro,0,8,False,False
C01454,2022-06-30,,23.4,free,0,11,False,False
C01455,2021-09-15,42.0,5.6,free,0,1,False,False
C01456,2022-01-02,72.0,58.0,free,3,15,False,False
C01457,2021-05-12,42.0,9.7,basic,0,2,False,False
C01458,2020-10-16,27.0,44.1,free,0,13,False,False
C01459,2023-02-05,68.0,14.3,free,0,142,False,True
C01460,2022-04-21,54.0,32.9,basic,2,19,False,False
C01461,2023-01-04,63.0,55.4,pro,0,20,False,False
C01462,2023-01-02,55.0,46.6,basic,0,5,False,False
C01463,2022-04-14,56.0,3.8,pro,1,29,False,False
C01464,2020-05-02,44.0,1.0,free,1,13,False,False
C01465,2020-09-04,72.0,13.7,free,3,27,False,False
C01466,2024-01-09,34.0,5.7,basic,1,0,False,False
C01467,2023-06-08,44.0,46.3,basic,1,12,False,False
C01468,2023-06-05,68.0,3.2,free,2,23,False,False
C01469,2022-01-28,18.0,11.6,free,1,4,False,False
C01470,2023-10-14,37.0,32.4,free,5,10,False,False
C01471,2020-03-20,54.0,5.4,basic,0,21,False,False
C01472,2021-04-30,28.0,23.2,free,3,2,False,False
C01473,2022-09-22,47.0,69.5,basic,2,28,False,False
C01474,2020-04-22,63.0,17.7,basic,1,14,False,False
C01475,2021-05-24,67.0,1.0,free,1,0,False,False
C01476,2020-06-10,54.0,27.7,free,2,24,False,False
C01477,2022-11-05,39.0,11.5,basic,0,20,False,False
C01478,2023-09-30,28.0,59.4,basic,0,6,False,False
C01479,2021-04-16,28.0,18.2,basic,2,6,False,False
C01480,2021-05-11,59.0,4.8,free,1,11,False,False
C01481,2021-08-19,56.0,19.2,basic,2,26,False,False
C01482,2024-01-06,27.0,18.7,pro,0,1,False,False
C01483,2021-08-28,65.0,31.7,free,3,26,False,True
C01484,2020-11-25,40.0,10.7,basic,1,3,False,False
C01485,2021-10-14,65.0,11.4,free,1,26,False,False
C01486,2021-04-21,72.0,64.8,free,0,143,True,True
C01487,2020-02-02,,18.0,free,5,22,True,True
C01488,2021-10-31,24.0,1.0,basic,2,55,False,True
C01489,2020-02-01,56.0,20.7,basic,0,0,False,False
C01490,2021-06-04,62.0,42.4,free,1,19,False,False
C01491,2020-01-31,62.0,12.8,basic,1,5,False,False
C01492,2022-04-27,38.0,16.8,free,0,22,False,False
C01493,2023-03-20,35.0,78.6,free,1,10,False,False
C01494,2023-08-09,72.0,1.5,basic,0,174,True,True
C01495,2020-03-13,41.0,43.5,basic,1,17,False,False
C01496,2023-05-17,57.0,41.2,free,3,16,False,False
C01497,2022-11-16,,2.5,basic,0,5,False,False
C01498,2023-05-13,33.0,7.0,basic,1,29,False,False
C01499,2023-10-13,69.0,3.9,free,1,29,False,True
C01500,2023-11-07,57.0,31.6,basic,1,1,False,False
C01501,2023-07-20,57.0,7.6,free,1,153,False,True
C01502,2023-08-31,,30.2,free,0,29,False,False
C01503,2020-08-08,43.0,37.7,free,1,27,False,False
C01504,2023-04-09,40.0,48.8,free,0,16,False,False
C01505,2022-12-21,44.0,18.7,free,1,28,False,False
C01506,2023-09-27,21.0,19.2,free,0,21,False,False
C01507,2021-10-09,48.0,44.0,free,2,18,False,False
C01508,2021-08-15,56.0,7.8,basic,1,64,False,True
C01509,2021-10-01,30.0,0.7,basic,0,2,False,False
C01510,2022-10-26,38.0,1.7,free,0,6,False,False
C01511,2022-03-15,34.0,1.6,free,2,106,False,True
C01512,2020-11-28,65.0,4.7,pro,0,19,False,False
C01513,2023-03-29,23.0,15.8,free,3,15,False,False
C01514,2020-04-21,70.0,10.3,pro,1,3,False,False
C01515,2021-01-19,63.0,81.9,pro,1,26,False,False
C01516,2023-03-04,33.0,17.8,free,4,24,False,False
C01517,2022-12-12,46.0,6.4,pro,1,6,False,False
C01518,2020-08-10,34.0,2.5,free,6,100,False,True
C01519,2020-05-08,65.0,50.4,free,1,6,False,False
C01520,2022-02-05,33.0,1.7,pro,1,23,False,False
C01521,2020-02-09,50.0,8.1,free,0,12,False,False
C01522,2021-06-14,49.0,0.5,free,1,21,False,False
C01523,2023-03-19,57.0,25.5,basic,0,25,False,False
C01524,2022-04-23,55.0,7.4,basic,0,13,False,False
C01525,2022-07-06,31.0,12.9,free,1,8,False,False
C01526,2023-02-05,38.0,1.8,free,1,11,False,False
C01527,2021-10-29,61.0,2.7,basic,0,21,False,False
C01528,2023-07-16,24.0,14.9,free,0,17,False,False
C01529,2023-09-06,34.0,4.8,pro,0,11,False,False
C01530,2020-01-04,45.0,29.6,basic,0,7,False,False
C01531,2020-11-17,43.0,40.2,free,3,21,False,False
C01532,2023-10-27,36.0,3.9,basic,0,8,False,False
C01533,2020-05-20,64.0,9.2,free,1,21,False,False
C01534,2022-10-05,58.0,2.8,basic,2,173,False,True
C01535,2021-07-27,42.0,45.2,pro,0,0,False,False
C01536,2020-04-21,54.0,7.8,free,0,22,False,False
C01537,2020-09-16,66.0,21.4,pro,0,19,False,False
C01538,2020-10-18,51.0,7.1,free,0,16,False,False
C01539,2020-12-30,61.0,2.8,pro,0,3,False,False
C01540,2022-08-06,73.0,7.3,free,1,148,False,True
C01541,2020-06-21,,4.0,free,2,136,True,True
C01542,2020-07-02,18.0,8.7,pro,1,13,False,False
C01543,2020-01-16,45.0,19.5,free,0,128,True,True
C01544,2023-02-24,29.0,5.9,basic,0,25,False,False
C01545,2022-06-12,57.0,20.4,free,2,22,False,False
C01546,2020-06-10,19.0,8.3,free,1,29,False,False
C01547,2024-02-05,57.0,9.3,free,3,28,True,True
C01548,2021-12-18,74.0,17.9,basic,0,10,False,False
C01549,2021-06-04,64.0,32.1,free,2,19,False,False
C01550,2021-11-07,22.0,3.9,free,0,1,False,False
C01551,2023-04-29,26.0,39.4,basic,0,18,False,False
C01552,2021-10-14,28.0,7.5,pro,1,0,False,False
C01553,2022-02-08,65.0,30.3,pro,0,29,False,False
C01554,2020-12-23,,36.4,free,1,29,False,False
C01555,2020-07-01,52.0,16.6,basic,1,29,False,False
C01556,2021-06-08,34.0,5.0,basic,0,21,False,False
C01557,2021-11-28,46.0,21.8,free,0,25,False,False
C01558,2022-10-14,60.0,6.3,free,1,3,False,False
C01559,2020-09-27,53.0,6.2,free,0,26,False,False
C01560,2020-10-25,21.0,14.6,free,1,76,False,True
C01561,2023-09-12,21.0,82.7,free,1,13,False,False
C01562,2023-10-18,73.0,33.4,basic,0,11,False,False
C01563,2020-04-09,24.0,2.9,pro,0,15,False,False
C01564,2022-03-02,44.0,1.3,free,1,22,False,False
C01565,2022-08-03,32.0,3.8,basic,1,5,False,False
C01566,2023-12-22,47.0,11.8,free,0,18,False,False
C01567,2021-05-13,41.0,28.5,basic,0,9,False,False
C01568,2020-07-02,30.0,15.1,free,1,22,False,False
C01569,2021-02-26,19.0,24.3,basic,0,19,False,False
C01570,2021-03-20,23.0,15.5,free,1,24,False,False
C01571,2023-08-12,26.0,2.1,pro,0,22,False,False
C01572,2023-11-17,39.0,22.6,basic,1,9,False,False
C01573,2020-06-27,67.0,0.9,free,0,1,False,False
C01574,2022-10-09,18.0,8.5,free,1,1,False,False
C01575,2022-09-04,,0.2,free,0,86,False,True
C01576,2022-10-09,31.0,65.9,basic,1,6,False,False
C01577,2022-07-24,25.0,21.2,free,2,13,False,False
C01578,2020-05-29,,5.7,basic,0,128,False,True
C01579,2021-09-23,21.0,57.7,free,1,1,False,False
C01580,2022-01-12,55.0,3.2,free,1,28,False,False
C01581,2020-12-04,40.0,41.4,basic,0,25,False,False
C01582,2023-04-18,67.0,4.6,basic,0,150,False,True
C01583,2023-07-28,55.0,4.2,free,0,105,False,True
C01584,2020-01-16,44.0,43.7,basic,1,97,True,True
C01585,2021-03-17,30.0,47.9,basic,0,8,False,False
C01586,2021-03-21,24.0,64.4,basic,1,22,False,False
C01587,2023-10-05,47.0,36.4,free,1,10,False,False
C01588,2020-09-24,68.0,7.4,free,3,67,True,True
C01589,2021-09-14,62.0,9.2,free,1,144,True,True
C01590,2020-08-08,73.0,2.1,basic,0,118,True,True
C01591,2022-11-17,41.0,8.4,free,0,23,False,False
C01592,2021-12-30,53.0,13.5,free,1,156,True,True
C01593,2020-03-14,34.0,11.2,free,1,120,True,True
C01594,2021-04-10,54.0,29.5,free,1,2,False,False
C01595,2021-08-27,55.0,11.9,basic,2,164,True,True
C01596,2020-01-23,73.0,22.8,free,2,27,False,False
C01597,2020-01-22,56.0,19.8,basic,2,8,False,False
C01598,2021-09-20,,1.9,basic,0,32,False,True
C01599,2021-08-12,25.0,9.8,basic,0,18,False,False
C01600,2020-06-21,42.0,15.7,free,1,5,False,False
C01601,2023-05-25,29.0,6.1,pro,1,29,False,False
C01602,2021-12-30,51.0,30.6,free,3,81,False,True
C01603,2023-09-21,66.0,5.1,pro,2,78,True,True
C01604,2023-01-12,,40.4,pro,0,13,False,False
C01605,2023-12-08,53.0,27.4,basic,0,23,False,False
C01606,2022-09-30,33.0,5.2,basic,0,29,False,False
C01607,2022-11-10,63.0,1.2,pro,1,10,False,False
C01608,2022-10-09,24.0,37.3,basic,1,0,False,False
C01609,2020-07-03,66.0,70.0,basic,0,11,False,False
C01610,2023-12-10,33.0,0.9,free,1,18,False,False
C01611,2024-02-03,,37.0,basic,0,1,False,False
C01612,2020-10-24,51.0,13.9,pro,0,115,True,True
C01613,2020-11-20,,18.6,basic,1,0,False,False
C01614,2021-06-29,35.0,22.3,basic,1,3,False,False
C01615,2023-11-16,63.0,9.1,basic,0,26,False,False
C01616,2021-12-15,44.0,3.6,basic,1,13,False,False
C01617,2022-01-07,18.0,17.2,basic,1,11,False,False
C01618,2022-05-24,61.0,8.2,free,1,15,False,False
C01619,2022-02-26,27.0,0.1,free,0,8,False,False
C01620,2023-09-30,54.0,11.9,free,0,21,False,False
C01621,2020-11-03,40.0,65.9,basic,0,16,False,False
C01622,2023-01-21,32.0,22.9,pro,2,2,False,False
C01623,2023-04-14,63.0,12.7,free,0,9,False,False
C01624,2022-05-23,45.0,15.5,basic,2,24,False,True
C01625,2021-11-06,31.0,40.3,basic,1,5,False,False
C01626,2023-10-14,19.0,6.9,basic,0,15,False,False
C01627,2020-06-14,32.0,132.7,free,0,4,False,False
C01628,2022-08-04,62.0,33.7,pro,0,28,False,False
C01629,2020-04-21,23.0,5.6,free,1,15,False,False
C01630,2022-04-28,59.0,1.9,free,0,19,False,False
C01631,2020-11-29,34.0,10.2,basic,1,23,False,False
C01632,2020-08-05,46.0,3.1,basic,3,29,False,False
C01633,2020-01-19,64.0,13.4,free,1,145,False,True
C01634,2023-10-14,42.0,62.3,free,1,0,False,False
C01635,2021-03-29,65.0,10.2,free,1,12,False,False
C01636,2023-01-23,64.0,6.4,free,2,109,False,True
C01637,2023-05-16,56.0,0.3,basic,2,49,False,True
C01638,2020-01-18,72.0,27.1,basic,0,24,False,False
C01639,2021-10-08,51.0,76.9,basic,1,6,False,False
C01640,2022-10-31,27.0,4.4,basic,1,0,False,False
C01641,2022-04-16,71.0,20.1,pro,0,42,True,True
C01642,2020-12-31,51.0,6.9,free,0,20,False,False
C01643,2023-08-15,44.0,6.0,pro,2,21,False,False
C01644,2020-07-14,42.0,8.4,pro,2,21,False,False
C01645,2024-01-29,57.0,6.0,pro,2,43,True,True
C01646,2020-11-09,18.0,41.0,basic,0,19,False,False
C01647,2022-07-12,51.0,14.2,basic,2,28,False,False
C01648,2020-11-08,37.0,1.1,free,2,6,False,False
C01649,2022-07-06,73.0,31.9,pro,0,12,False,False
C01650,2023-04-23,64.0,0.1,basic,1,13,False,False
C01651,2023-05-16,18.0,25.6,basic,0,7,False,False
C01652,2023-10-19,74.0,1.7,free,1,28,False,True
C01653,2022-07-14,42.0,3.2,pro,1,18,False,False
C01654,2021-11-18,25.0,13.3,basic,1,27,False,False
C01655,2023-07-18,38.0,39.5,pro,2,11,False,False
C01656,2020-08-16,26.0,29.0,basic,2,21,False,False
C01657,2022-01-01,19.0,6.6,free,1,15,False,False
C01658,2023-12-08,50.0,6.1,basic,1,28,False,False
C01659,2020-10-03,50.0,1.7,free,0,19,False,False
C01660,2023-06-17,28.0,10.7,basic,0,22,False,True
C01661,2022-01-17,49.0,17.7,basic,0,27,False,False
C01662,2023-04-24,70.0,4.3,pro,4,15,False,False
C01663,2022-03-26,18.0,9.4,free,0,25,False,False
C01664,2021-05-16,26.0,28.5,free,0,8,False,False
C01665,2023-02-05,37.0,3.7,free,2,14,False,False
C01666,2022-01-02,70.0,94.0,free,3,17,False,False
C01667,2022-04-15,55.0,0.1,basic,1,17,False,False
C01668,2024-02-05,22.0,19.1,free,1,18,False,False
C01669,2023-06-01,33.0,9.5,basic,1,5,False,False
C01670,2021-02-02,26.0,4.1,free,0,99,True,True
C01671,2021-07-18,65.0,17.3,free,0,17,False,False
C01672,2023-09-21,58.0,13.9,basic,0,11,False,False
C01673,2023-03-29,69.0,11.2,free,2,39,False,True
C01674,2021-08-27,59.0,17.9,basic,2,25,False,False
C01675,2021-01-05,64.0,0.2,free,1,108,True,True
C01676,2022-03-02,72.0,8.5,free,0,26,False,False
C01677,2022-07-23,27.0,36.5,basic,2,9,False,False
C01678,2021-02-26,66.0,9.8,free,5,14,False,False
C01679,2020-03-11,22.0,24.5,pro,1,29,False,False
C01680,2021-06-27,70.0,55.9,pro,1,7,False,False
C01681,2022-04-04,35.0,8.6,free,1,23,False,False
C01682,2023-11-22,27.0,13.6,free,3,12,False,False
C01683,2020-05-04,68.0,15.2,basic,2,18,False,False
C01684,2022-10-15,54.0,13.1,free,2,23,False,False
C01685,2022-09-28,50.0,5.6,basic,2,25,False,False
C01686,2020-05-07,27.0,6.8,pro,3,20,False,False
C01687,2020-06-01,39.0,12.7,free,0,6,False,False
C01688,2020-07-10,32.0,26.2,free,1,25,False,False
C01689,2023-05-06,62.0,18.1,free,1,21,False,False
C01690,2023-05-06,66.0,6.4,basic,0,28,False,False
C01691,2021-08-15,36.0,5.0,basic,0,7,False,False
C01692,2023-08-12,24.0,4.4,free,4,174,True,True
C01693,2023-09-18,45.0,2.6,basic,0,6,False,False
C01694,2023-10-06,32.0,46.7,basic,3,128,False,True
C01695,2023-10-29,41.0,3.3,free,0,27,False,False
C01696,2021-06-05,74.0,0.1,free,3,2,False,False
C01697,2023-05-19,62.0,1.9,basic,1,10,False,False
C01698,2023-02-20,72.0,56.7,basic,1,105,False,True
C01699,2021-02-03,35.0,23.5,pro,0,21,False,False
C01700,2020-04-18,54.0,6.2,free,4,169,True,True
C01701,2022-04-14,41.0,30.1,free,0,24,False,False
C01702,2020-09-11,25.0,2.6,basic,1,25,False,False
C01703,2022-09-17,30.0,67.7,basic,1,8,False,False
C01704,2020-02-10,19.0,13.4,free,0,27,False,False
C01705,2020-01-28,66.0,12.6,free,0,10,False,False
C01706,2022-01-12,38.0,28.7,free,1,17,False,False
C01707,2022-07-15,42.0,14.9,free,3,15,False,False
C01708,2020-06-29,73.0,1.0,free,1,27,False,False
C01709,2023-07-28,45.0,19.7,free,1,19,False,False
C01710,2022-02-04,19.0,15.4,free,0,4,False,False
C01711,2021-10-14,26.0,7.1,basic,0,1,False,False
C01712,2020-05-31,52.0,53.9,basic,0,19,False,False
C01713,2023-11-16,40.0,1.0,free,1,26,False,False
C01714,2020-10-17,49.0,4.4,free,1,14,False,False
C01715,2022-10-31,51.0,28.1,free,0,23,False,False
C01716,2020-03-23,35.0,13.5,free,1,13,False,False
C01717,2022-07-09,39.0,54.2,basic,1,28,False,False
C01718,2020-04-07,48.0,16.8,basic,1,9,False,False
C01719,2023-12-05,71.0,0.6,basic,2,152,False,True
C01720,2023-07-31,52.0,23.5,basic,0,23,False,False
C01721,2023-02-14,50.0,2.7,free,1,8,False,False
C01722,2022-08-04,66.0,6.1,free,0,0,False,False
C01723,2022-04-02,73.0,12.3,free,0,1,False,False
C01724,2020-09-25,30.0,10.3,basic,2,10,False,False
C01725,2020-05-26,53.0,1.0,free,1,29,False,False
C01726,2022-04-08,60.0,13.0,free,1,5,False,False
C01727,2023-12-20,39.0,5.7,basic,1,0,False,False
C01728,2022-12-04,56.0,55.6,free,0,7,False,False
C01729,2021-10-06,33.0,3.1,free,0,26,False,False
C01730,2020-10-28,26.0,1.3,basic,0,0,False,False
C01731,2023-04-13,58.0,15.2,basic,0,12,False,False
C01732,2021-10-07,53.0,8.8,free,0,20,False,False
C01733,2020-07-09,19.0,31.0,pro,0,0,False,False
C01734,2022-10-03,27.0,70.9,basic,1,3,False,False
C01735,2021-05-07,54.0,27.5,basic,2,4,False,False
C01736,2022-06-05,48.0,6.8,free,0,56,False,True
C01737,2022-02-14,58.0,22.4,free,1,28,False,False
C01738,2022-05-03,40.0,4.9,free,3,10,False,False
C01739,2022-10-28,58.0,59.3,free,2,17,False,False
C01740,2023-11-19,40.0,1.5,basic,1,5,False,False
C01741,2021-12-06,67.0,52.8,pro,0,18,False,False
C01742,2023-07-27,40.0,91.0,free,0,20,False,False
C01743,2022-01-06,37.0,51.3,free,0,6,False,False
C01744,2023-10-18,20.0,25.7,free,1,19,False,False
C01745,2023-04-13,,4.1,pro,3,0,False,False
C01746,2022-11-30,67.0,15.4,free,0,16,False,False
C01747,2022-04-12,51.0,3.8,basic,0,23,False,False
C01748,2022-07-09,63.0,15.0,basic,1,28,False,False
C01749,2023-07-28,34.0,1.6,free,1,8,False,False
C01750,2020-12-09,,1.2,basic,1,93,False,True
C01751,2020-05-05,22.0,25.5,basic,3,12,False,False
C01752,2023-09-13,42.0,17.0,basic,1,152,False,True
C01753,2022-06-08,66.0,25.8,basic,1,13,False,False
C01754,2021-10-13,57.0,13.6,pro,2,58,True,True
C01755,2023-12-02,72.0,0.9,basic,0,2,False,False
C01756,2021-01-20,54.0,73.0,free,0,8,False,False
C01757,2021-04-07,47.0,24.4,free,1,7,False,False
C01758,2022-01-30,48.0,3.2,free,1,13,False,False
C01759,2021-10-21,47.0,25.1,pro,0,13,False,False
C01760,2022-05-26,38.0,13.9,pro,1,15,False,False
C01761,2020-08-21,59.0,15.0,pro,1,13,False,False
C01762,2021-11-12,25.0,3.0,free,0,4,False,False
C01763,2023-01-31,35.0,22.9,free,0,168,False,True
C01764,2020-12-20,58.0,12.4,basic,1,25,False,False
C01765,2023-03-30,32.0,16.2,free,1,2,False,False
C01766,2020-06-10,54.0,5.3,free,0,4,False,False
C01767,2020-12-28,69.0,17.0,basic,0,12,False,False
C01768,2024-01-31,74.0,6.7,free,2,12,False,False
C01769,2020-11-12,33.0,9.7,free,1,42,True,True
C01770,2020-05-01,60.0,28.6,basic,0,21,False,False
C01771,2021-07-23,72.0,8.7,basic,1,149,True,True
C01772,2022-01-09,64.0,17.8,basic,0,5,False,False
C01773,2021-10-17,39.0,2.5,free,1,67,False,True
C01774,2021-01-05,61.0,0.8,free,1,63,True,True
C01775,2021-04-22,25.0,10.9,basic,0,15,False,False
C01776,2021-05-03,37.0,24.5,basic,0,14,False,False
C01777,2021-06-24,65.0,4.0,basic,0,98,True,True
C01778,2020-03-11,68.0,0.7,free,1,27,False,False
C01779,2022-05-30,25.0,10.6,free,2,21,False,False
C01780,2022-02-22,19.0,12.0,free,0,0,False,False
C01781,2023-04-02,48.0,28.0,free,1,15,False,False
C01782,2022-12-31,21.0,21.4,pro,2,2,False,False
C01783,2022-01-17,70.0,8.3,free,0,31,False,True
C01784,2020-10-26,55.0,24.5,basic,1,26,False,False
C01785,2020-11-20,25.0,8.6,free,1,19,False,False
C01786,2022-05-31,52.0,7.1,basic,1,9,False,False
C01787,2021-07-08,65.0,1.4,free,1,19,False,False
C01788,2022-05-07,73.0,3.1,free,5,152,False,True
C01789,2022-10-02,26.0,12.5,free,3,128,True,True
C01790,2021-09-25,18.0,29.6,free,0,10,False,False
C01791,2021-04-22,53.0,49.4,basic,1,0,False,False
C01792,2023-07-28,,22.6,free,2,9,False,False
C01793,2023-06-18,69.0,9.5,pro,1,29,False,False
C01794,2023-01-17,63.0,55.7,free,1,18,False,False
C01795,2020-02-26,46.0,3.1,free,0,29,False,False
C01796,2024-01-01,73.0,103.0,free,2,0,False,False
C01797,2023-05-31,68.0,26.6,basic,0,13,False,False
C01798,2020-10-03,58.0,28.0,basic,0,53,False,True
C01799,2022-11-15,63.0,7.5,free,0,3,False,False
C01800,2022-03-29,33.0,8.5,free,3,2,False,False
C01801,2022-04-02,33.0,5.7,pro,0,17,False,False
C01802,2020-09-05,43.0,16.9,free,2,0,False,False
C01803,2022-12-01,67.0,11.7,basic,1,85,False,True
C01804,2023-05-01,60.0,4.7,pro,0,3,False,False
C01805,2024-02-05,44.0,31.7,pro,3,139,False,True
C01806,2021-07-06,20.0,16.9,pro,1,11,False,False
C01807,2022-06-12,44.0,8.3,free,1,7,False,False
C01808,2022-10-26,63.0,3.1,free,3,54,True,True
C01809,2020-05-18,59.0,16.4,basic,0,15,False,False
C01810,2020-02-09,27.0,22.6,basic,1,11,False,False
C01811,2022-01-12,58.0,45.5,free,1,15,False,False
C01812,2020-08-16,58.0,36.9,free,0,18,False,False
C01813,2022-04-06,60.0,25.1,pro,2,25,False,False
C01814,2020-11-25,73.0,4.3,free,2,98,False,True
C01815,2024-01-19,43.0,13.4,pro,1,13,False,False
C01816,2023-02-13,,22.8,free,3,124,True,True
C01817,2022-10-27,23.0,11.3,free,0,29,False,False
C01818,2020-06-26,24.0,7.3,basic,2,16,False,False
C01819,2021-03-14,29.0,11.8,free,0,10,False,False
C01820,2023-08-25,25.0,17.1,free,1,17,False,False
C01821,2022-05-06,34.0,10.3,free,2,91,False,True
C01822,2022-05-17,28.0,45.1,free,0,2,False,False
C01823,2021-07-26,42.0,1.1,free,1,28,False,False
C01824,2020-06-02,26.0,8.5,basic,0,29,False,False
C01825,2020-12-12,50.0,38.8,free,0,0,False,False
C01826,2023-06-22,64.0,13.2,free,1,14,False,False
C01827,2023-12-21,43.0,8.4,basic,1,24,False,False
C01828,2021-12-17,40.0,2.5,basic,0,0,False,False
C01829,2023-01-18,67.0,0.6,free,0,11,False,False
C01830,2021-05-30,28.0,5.4,basic,1,13,False,False
C01831,2022-01-25,51.0,13.7,free,2,6,False,False
C01832,2022-05-29,31.0,8.5,basic,2,99,False,True
C01833,2020-02-07,46.0,14.9,basic,2,20,False,False
C01834,2020-02-20,60.0,28.9,free,1,25,False,False
C01835,2022-12-25,26.0,20.0,basic,1,27,False,False
C01836,2022-09-03,25.0,45.9,free,0,4,False,False
C01837,2020-01-05,68.0,7.7,free,0,105,False,True
C01838,2023-10-16,33.0,8.0,pro,2,78,True,True
C01839,2024-01-30,59.0,17.0,free,0,4,False,False
C01840,2022-09-14,59.0,33.9,free,1,6,False,False
C01841,2020-08-18,54.0,13.7,pro,0,1,False,False
C01842,2021-09-06,46.0,41.2,pro,2,5,False,False
C01843,2020-05-03,63.0,40.3,pro,0,17,False,False
C01844,2020-01-28,69.0,18.6,free,1,27,False,False
C01845,2020-01-07,71.0,16.6,free,1,20,False,False
C01846,2021-12-05,45.0,11.5,basic,0,22,False,False
C01847,2020-04-11,59.0,74.5,basic,1,14,False,False
C01848,2021-12-09,47.0,9.9,pro,0,3,False,False
C01849,2023-04-28,39.0,17.6,free,2,10,False,False
C01850,2022-06-04,27.0,43.0,free,5,9,False,False
C01851,2022-08-12,51.0,9.4,pro,0,13,False,False
C01852,2023-01-31,73.0,50.1,free,3,13,False,False
C01853,2022-05-21,58.0,5.1,pro,0,15,False,False
C01854,2020-10-24,46.0,0.1,basic,1,1,False,False
C01855,2021-08-07,35.0,6.3,basic,0,9,False,False
C01856,2023-03-10,,6.7,free,2,10,False,False
C01857,2020-01-11,41.0,16.4,free,0,9,False,False
C01858,2020-06-08,52.0,1.3,free,1,26,False,False
C01859,2022-08-05,68.0,60.4,basic,0,5,False,False
C01860,2023-10-01,55.0,65.9,free,1,26,False,False
C01861,2020-02-09,52.0,9.7,free,4,62,False,True
C01862,2022-10-29,36.0,26.0,free,0,11,False,False
C01863,2022-11-20,33.0,28.2,free,0,23,False,False
C01864,2023-10-11,27.0,0.3,basic,2,28,False,False
C01865,2022-07-22,69.0,10.1,pro,0,18,False,False
C01866,2021-10-16,30.0,48.0,free,4,176,False,True
C01867,2022-07-02,48.0,10.5,basic,1,6,False,False
C01868,2022-10-25,28.0,6.6,basic,0,13,False,False
C01869,2021-02-02,41.0,13.1,pro,1,28,False,False
C01870,2023-06-23,18.0,23.5,basic,1,22,False,False
C01871,2020-07-04,66.0,1.5,basic,2,19,False,False
C01872,2020-08-23,60.0,14.2,free,3,25,False,False
C01873,2022-04-20,24.0,3.0,free,2,18,False,False
C01874,2023-03-28,21.0,2.5,pro,2,2,False,False
C01875,2023-05-27,24.0,14.3,basic,0,23,False,False
C01876,2023-06-26,52.0,13.9,free,3,123,False,True
C01877,2023-04-22,44.0,21.4,free,0,22,False,False
C01878,2023-08-24,22.0,13.3,basic,2,10,False,False
C01879,2020-04-17,49.0,0.8,basic,1,12,False,False
C01880,2021-02-22,23.0,4.7,free,0,12,False,False
C01881,2020-01-12,43.0,33.5,free,1,21,False,False
C01882,2020-02-17,18.0,3.2,basic,0,26,False,False
C01883,2022-06-07,58.0,29.9,basic,0,17,False,False
C01884,2021-01-26,19.0,3.1,free,0,10,False,False
C01885,2023-10-25,54.0,1.5,basic,3,27,False,False
C01886,2022-10-30,69.0,33.1,basic,0,28,False,False
C01887,2022-02-14,38.0,13.2,basic,1,14,False,False
C01888,2020-10-21,23.0,70.7,pro,0,2,False,False
C01889,2022-04-14,25.0,29.2,free,2,23,False,False
C01890,2021-11-18,53.0,2.3,basic,0,24,False,False
C01891,2023-12-05,33.0,47.6,pro,0,26,False,False
C01892,2021-09-24,37.0,0.8,free,1,16,False,False
C01893,2022-03-15,53.0,38.7,free,1,28,False,False
C01894,2022-04-11,61.0,17.3,free,1,19,False,False
C01895,2020-02-18,22.0,3.2,free,0,19,False,False
C01896,2020-01-07,23.0,36.7,basic,0,11,False,False
